Rainfall(mm),Humidity(%),Temperature(C),Flood Occurred
305,80,40,1
305,80,43,1
305,81,15,1
305,84,16,1
305,84,19,1
305,84,22,1
305,84,25,1
305,84,28,1
305,84,31,1
305,84,34,1
305,84,37,1
305,84,40,1
305,84,43,1
305,85,15,1
305,88,16,1
305,88,19,1
305,88,22,1
305,88,25,1
305,88,28,1
305,88,31,1
305,88,34,1
305,88,37,1
305,88,40,1
305,88,43,1
305,89,15,1
305,92,16,1
305,92,19,1
305,92,22,1
305,92,25,1
305,92,28,1
305,92,31,1
305,92,34,1
305,92,37,1
305,92,40,1
305,92,43,1
305,93,15,1
305,96,16,1
305,96,19,1
305,96,22,1
305,96,25,1
305,96,28,1
305,96,31,1
305,96,34,1
305,96,37,1
305,96,40,1
305,96,43,1
305,97,15,1
305,100,16,1
305,100,19,1
305,100,22,1
305,100,25,1
305,100,28,1
305,100,31,1
305,100,34,1
305,100,37,1
305,100,40,1
305,100,43,1
306,30,15,1
310,32,16,1
310,32,19,1
310,32,22,1
310,32,25,1
310,32,28,1
310,32,31,1
310,32,34,1
310,32,37,1
310,32,40,1
310,32,43,1
310,33,15,1
310,36,16,1
310,36,19,1
310,36,22,1
310,36,25,1
310,36,28,1
310,36,31,1
310,36,34,1
310,36,37,1
310,36,40,1
310,36,43,1
310,37,15,1
310,40,16,1
310,40,19,1
310,40,22,1
310,40,25,1
310,40,28,1
310,40,31,1
310,40,34,1
310,40,37,1
310,40,40,1
310,40,43,1
310,41,15,1
310,44,16,1
310,44,19,1
310,44,22,1
310,44,25,1
310,44,28,1
310,44,31,1
310,44,34,1
310,44,37,1
310,44,40,1
310,44,43,1
310,45,15,1
310,48,16,1
310,48,19,1
310,48,22,1
310,48,25,1
310,48,28,1
310,48,31,1
310,48,34,1
310,48,37,1
310,48,40,1
310,48,43,1
310,49,15,1
310,52,16,1
310,52,19,1
310,52,22,1
310,52,25,1
310,52,28,1
310,52,31,1
310,52,34,1
310,52,37,1
310,52,40,1
310,52,43,1
310,53,15,1
310,56,16,1
310,56,19,1
310,56,22,1
310,56,25,1
310,56,28,1
310,56,31,1
310,56,34,1
310,56,37,1
310,56,40,1
310,56,43,1
310,57,15,1
310,60,16,1
310,60,19,1
310,60,22,1
310,60,25,1
310,60,28,1
310,60,31,1
310,60,34,1
310,60,37,1
310,60,40,1
310,60,43,1
310,61,15,1
310,64,16,1
310,64,19,1
310,64,22,1
310,64,25,1
310,64,28,1
310,64,31,1
310,64,34,1
310,64,37,1
310,64,40,1
310,64,43,1
310,65,15,1
310,68,16,1
310,68,19,1
310,68,22,1
310,68,25,1
310,68,28,1
310,68,31,1
310,68,34,1
310,68,37,1
310,68,40,1
310,68,43,1
310,69,15,1
310,72,16,1
310,72,19,1
310,72,22,1
310,72,25,1
310,72,28,1
310,72,31,1
310,72,34,1
310,72,37,1
310,72,40,1
310,72,43,1
310,73,15,1
310,76,16,1
310,76,19,1
310,76,22,1
310,76,25,1
310,76,28,1
310,76,31,1
310,76,34,1
310,76,37,1
310,76,40,1
310,76,43,1
310,77,15,1
310,80,16,1
310,80,19,1
310,80,22,1
310,80,25,1
310,80,28,1
310,80,31,1
310,80,34,1
310,80,37,1
310,80,40,1
310,80,43,1
310,81,15,1
310,84,16,1
310,84,19,1
310,84,22,1
310,84,25,1
310,84,28,1
310,84,31,1
310,84,34,1
310,84,37,1
310,84,40,1
310,84,43,1
310,85,15,1
310,88,16,1
310,88,19,1
310,88,22,1
310,88,25,1
310,88,28,1
310,88,31,1
310,88,34,1
310,88,37,1
310,88,40,1
310,88,43,1
310,89,15,1
310,92,16,1
310,92,19,1
310,92,22,1
310,92,25,1
310,92,28,1
310,92,31,1
310,92,34,1
310,92,37,1
310,92,40,1
310,92,43,1
310,93,15,1
310,96,16,1
310,96,19,1
310,96,22,1
310,96,25,1
310,96,28,1
310,96,31,1
310,96,34,1
310,96,37,1
310,96,40,1
310,96,43,1
310,97,15,1
310,100,16,1
310,100,19,1
310,100,22,1
310,100,25,1
310,100,28,1
310,100,31,1
310,100,34,1
310,100,37,1
310,100,40,1
310,100,43,1
311,30,15,1
315,32,16,1
315,32,19,1
315,32,22,1
315,32,25,1
315,32,28,1
315,32,31,1
315,32,34,1
315,32,37,1
315,32,40,1
315,32,43,1
315,33,15,1
315,36,16,1
315,36,19,1
315,36,22,1
315,36,25,1
315,36,28,1
315,36,31,1
315,36,34,1
315,36,37,1
315,36,40,1
315,36,43,1
315,37,15,1
315,40,16,1
315,40,19,1
315,40,22,1
315,40,25,1
315,40,28,1
315,40,31,1
315,40,34,1
315,40,37,1
315,40,40,1
315,40,43,1
315,41,15,1
315,44,16,1
315,44,19,1
315,44,22,1
315,44,25,1
315,44,28,1
315,44,31,1
315,44,34,1
315,44,37,1
315,44,40,1
315,44,43,1
315,45,15,1
315,48,16,1
315,48,19,1
315,48,22,1
315,48,25,1
315,48,28,1
315,48,31,1
315,48,34,1
315,48,37,1
315,48,40,1
315,48,43,1
315,49,15,1
315,52,16,1
315,52,19,1
315,52,22,1
315,52,25,1
315,52,28,1
315,52,31,1
315,52,34,1
315,52,37,1
315,52,40,1
315,52,43,1
315,53,15,1
315,56,16,1
315,56,19,1
315,56,22,1
315,56,25,1
315,56,28,1
315,56,31,1
315,56,34,1
315,56,37,1
315,56,40,1
315,56,43,1
315,57,15,1
315,60,16,1
315,60,19,1
315,60,22,1
315,60,25,1
315,60,28,1
315,60,31,1
315,60,34,1
315,60,37,1
315,60,40,1
315,60,43,1
315,61,15,1
315,64,16,1
315,64,19,1
315,64,22,1
315,64,25,1
315,64,28,1
315,64,31,1
315,64,34,1
315,64,37,1
315,64,40,1
315,64,43,1
315,65,15,1
315,68,16,1
315,68,19,1
315,68,22,1
315,68,25,1
315,68,28,1
315,68,31,1
315,68,34,1
315,68,37,1
315,68,40,1
315,68,43,1
315,69,15,1
315,72,16,1
315,72,19,1
315,72,22,1
315,72,25,1
315,72,28,1
315,72,31,1
315,72,34,1
315,72,37,1
315,72,40,1
315,72,43,1
315,73,15,1
315,76,16,1
315,76,19,1
315,76,22,1
315,76,25,1
315,76,28,1
315,76,31,1
315,76,34,1
315,76,37,1
315,76,40,1
315,76,43,1
315,77,15,1
315,80,16,1
315,80,19,1
315,80,22,1
315,80,25,1
315,80,28,1
315,80,31,1
315,80,34,1
315,80,37,1
315,80,40,1
315,80,43,1
315,81,15,1
315,84,16,1
315,84,19,1
315,84,22,1
315,84,25,1
315,84,28,1
315,84,31,1
315,84,34,1
315,84,37,1
315,84,40,1
315,84,43,1
315,85,15,1
315,88,16,1
315,88,19,1
315,88,22,1
315,88,25,1
315,88,28,1
315,88,31,1
315,88,34,1
315,88,37,1
315,88,40,1
315,88,43,1
315,89,15,1
315,92,16,1
315,92,19,1
315,92,22,1
315,92,25,1
315,92,28,1
315,92,31,1
315,92,34,1
315,92,37,1
315,92,40,1
315,92,43,1
315,93,15,1
315,96,16,1
315,96,19,1
315,96,22,1
315,96,25,1
315,96,28,1
315,96,31,1
315,96,34,1
315,96,37,1
315,96,40,1
315,96,43,1
315,97,15,1
315,100,16,1
315,100,19,1
315,100,22,1
315,100,25,1
315,100,28,1
315,100,31,1
315,100,34,1
315,100,37,1
315,100,40,1
315,100,43,1
316,30,15,1
320,32,16,1
320,32,19,1
320,32,22,1
320,32,25,1
320,32,28,1
320,32,31,1
320,32,34,1
320,32,37,1
320,32,40,1
320,32,43,1
320,33,15,1
320,36,16,1
320,36,19,1
320,36,22,1
320,36,25,1
320,36,28,1
320,36,31,1
320,36,34,1
320,36,37,1
320,36,40,1
320,36,43,1
320,37,15,1
320,40,16,1
320,40,19,1
320,40,22,1
320,40,25,1
320,40,28,1
320,40,31,1
320,40,34,1
320,40,37,1
320,40,40,1
320,40,43,1
320,41,15,1
320,44,16,1
320,44,19,1
320,44,22,1
320,44,25,1
320,44,28,1
320,44,31,1
320,44,34,1
320,44,37,1
320,44,40,1
320,44,43,1
320,45,15,1
320,48,16,1
320,48,19,1
320,48,22,1
320,48,25,1
320,48,28,1
320,48,31,1
320,48,34,1
320,48,37,1
320,48,40,1
320,48,43,1
320,49,15,1
320,52,16,1
320,52,19,1
320,52,22,1
320,52,25,1
320,52,28,1
320,52,31,1
320,52,34,1
320,52,37,1
320,52,40,1
320,52,43,1
320,53,15,1
320,56,16,1
320,56,19,1
320,56,22,1
320,56,25,1
320,56,28,1
320,56,31,1
320,56,34,1
320,56,37,1
320,56,40,1
320,56,43,1
320,57,15,1
320,60,16,1
320,60,19,1
320,60,22,1
320,60,25,1
320,60,28,1
320,60,31,1
320,60,34,1
320,60,37,1
320,60,40,1
320,60,43,1
320,61,15,1
320,64,16,1
320,64,19,1
320,64,22,1
320,64,25,1
320,64,28,1
320,64,31,1
320,64,34,1
320,64,37,1
320,64,40,1
320,64,43,1
320,65,15,1
320,68,16,1
320,68,19,1
320,68,22,1
320,68,25,1
320,68,28,1
320,68,31,1
320,68,34,1
320,68,37,1
320,68,40,1
320,68,43,1
320,69,15,1
320,72,16,1
320,72,19,1
320,72,22,1
320,72,25,1
320,72,28,1
320,72,31,1
320,72,34,1
320,72,37,1
320,72,40,1
320,72,43,1
320,73,15,1
320,76,16,1
320,76,19,1
320,76,22,1
320,76,25,1
320,76,28,1
320,76,31,1
320,76,34,1
320,76,37,1
320,76,40,1
320,76,43,1
320,77,15,1
320,80,16,1
320,80,19,1
320,80,22,1
320,80,25,1
320,80,28,1
320,80,31,1
320,80,34,1
320,80,37,1
320,80,40,1
320,80,43,1
320,81,15,1
320,84,16,1
320,84,19,1
320,84,22,1
320,84,25,1
320,84,28,1
320,84,31,1
320,84,34,1
320,84,37,1
320,84,40,1
320,84,43,1
320,85,15,1
320,88,16,1
320,88,19,1
320,88,22,1
320,88,25,1
320,88,28,1
320,88,31,1
320,88,34,1
320,88,37,1
320,88,40,1
320,88,43,1
320,89,15,1
320,92,16,1
320,92,19,1
320,92,22,1
320,92,25,1
320,92,28,1
320,92,31,1
320,92,34,1
320,92,37,1
320,92,40,1
320,92,43,1
320,93,15,1
320,96,16,1
320,96,19,1
320,96,22,1
320,96,25,1
320,96,28,1
320,96,31,1
320,96,34,1
320,96,37,1
320,96,40,1
320,96,43,1
320,97,15,1
320,100,16,1
320,100,19,1
320,100,22,1
320,100,25,1
320,100,28,1
320,100,31,1
320,100,34,1
320,100,37,1
320,100,40,1
320,100,43,1
321,30,15,1
325,32,16,1
325,32,19,1
325,32,22,1
325,32,25,1
325,32,28,1
325,32,31,1
325,32,34,1
325,32,37,1
325,32,40,1
325,32,43,1
325,33,15,1
325,36,16,1
325,36,19,1
325,36,22,1
325,36,25,1
325,36,28,1
325,36,31,1
325,36,34,1
325,36,37,1
325,36,40,1
325,36,43,1
325,37,15,1
325,40,16,1
325,40,19,1
325,40,22,1
325,40,25,1
325,40,28,1
325,40,31,1
325,40,34,1
325,40,37,1
325,40,40,1
325,40,43,1
325,41,15,1
325,44,16,1
325,44,19,1
325,44,22,1
325,44,25,1
325,44,28,1
325,44,31,1
325,44,34,1
325,44,37,1
325,44,40,1
325,44,43,1
325,45,15,1
325,48,16,1
325,48,19,1
325,48,22,1
325,48,25,1
325,48,28,1
325,48,31,1
325,48,34,1
325,48,37,1
325,48,40,1
325,48,43,1
325,49,15,1
325,52,16,1
325,52,19,1
325,52,22,1
325,52,25,1
325,52,28,1
325,52,31,1
325,52,34,1
325,52,37,1
325,52,40,1
325,52,43,1
325,53,15,1
325,56,16,1
325,56,19,1
325,56,22,1
325,56,25,1
325,56,28,1
325,56,31,1
325,56,34,1
325,56,37,1
325,56,40,1
325,56,43,1
325,57,15,1
325,60,16,1
325,60,19,1
325,60,22,1
325,60,25,1
325,60,28,1
325,60,31,1
325,60,34,1
325,60,37,1
325,60,40,1
325,60,43,1
325,61,15,1
325,64,16,1
325,64,19,1
325,64,22,1
325,64,25,1
325,64,28,1
325,64,31,1
325,64,34,1
325,64,37,1
325,64,40,1
325,64,43,1
325,65,15,1
325,68,16,1
325,68,19,1
325,68,22,1
325,68,25,1
325,68,28,1
325,68,31,1
325,68,34,1
325,68,37,1
325,68,40,1
325,68,43,1
325,69,15,1
325,72,16,1
325,72,19,1
325,72,22,1
325,72,25,1
325,72,28,1
325,72,31,1
325,72,34,1
325,72,37,1
325,72,40,1
325,72,43,1
325,73,15,1
325,76,16,1
325,76,19,1
325,76,22,1
325,76,25,1
325,76,28,1
325,76,31,1
325,76,34,1
325,76,37,1
325,76,40,1
325,76,43,1
325,77,15,1
325,80,16,1
325,80,19,1
325,80,22,1
325,80,25,1
325,80,28,1
325,80,31,1
325,80,34,1
325,80,37,1
325,80,40,1
325,80,43,1
325,81,15,1
325,84,16,1
325,84,19,1
325,84,22,1
325,84,25,1
325,84,28,1
325,84,31,1
325,84,34,1
325,84,37,1
325,84,40,1
325,84,43,1
325,85,15,1
325,88,16,1
325,88,19,1
325,88,22,1
325,88,25,1
325,88,28,1
325,88,31,1
325,88,34,1
325,88,37,1
325,88,40,1
325,88,43,1
325,89,15,1
325,92,16,1
325,92,19,1
325,92,22,1
325,92,25,1
325,92,28,1
325,92,31,1
325,92,34,1
325,92,37,1
325,92,40,1
325,92,43,1
325,93,15,1
325,96,16,1
325,96,19,1
325,96,22,1
325,96,25,1
325,96,28,1
325,96,31,1
325,96,34,1
325,96,37,1
325,96,40,1
325,96,43,1
325,97,15,1
325,100,16,1
325,100,19,1
325,100,22,1
325,100,25,1
325,100,28,1
325,100,31,1
325,100,34,1
325,100,37,1
325,100,40,1
325,100,43,1
326,30,15,1
330,32,16,1
330,32,19,1
330,32,22,1
330,32,25,1
330,32,28,1
330,32,31,1
330,32,34,1
330,32,37,1
330,32,40,1
330,32,43,1
330,33,15,1
330,36,16,1
330,36,19,1
330,36,22,1
330,36,25,1
330,36,28,1
330,36,31,1
330,36,34,1
330,36,37,1
330,36,40,1
330,36,43,1
330,37,15,1
330,40,16,1
330,40,19,1
330,40,22,1
330,40,25,1
330,40,28,1
330,40,31,1
330,40,34,1
330,40,37,1
330,40,40,1
330,40,43,1
330,41,15,1
330,44,16,1
330,44,19,1
330,44,22,1
330,44,25,1
330,44,28,1
330,44,31,1
330,44,34,1
330,44,37,1
330,44,40,1
330,44,43,1
330,45,15,1
330,48,16,1
330,48,19,1
330,48,22,1
330,48,25,1
330,48,28,1
330,48,31,1
330,48,34,1
330,48,37,1
330,48,40,1
330,48,43,1
330,49,15,1
330,52,16,1
330,52,19,1
330,52,22,1
330,52,25,1
330,52,28,1
330,52,31,1
330,52,34,1
330,52,37,1
330,52,40,1
330,52,43,1
330,53,15,1
330,56,16,1
330,56,19,1
330,56,22,1
330,56,25,1
330,56,28,1
330,56,31,1
330,56,34,1
330,56,37,1
330,56,40,1
330,56,43,1
330,57,15,1
330,60,16,1
330,60,19,1
330,60,22,1
330,60,25,1
330,60,28,1
330,60,31,1
330,60,34,1
330,60,37,1
330,60,40,1
330,60,43,1
330,61,15,1
330,64,16,1
330,64,19,1
330,64,22,1
330,64,25,1
330,64,28,1
330,64,31,1
330,64,34,1
330,64,37,1
330,64,40,1
330,64,43,1
330,65,15,1
330,68,16,1
330,68,19,1
330,68,22,1
330,68,25,1
330,68,28,1
330,68,31,1
330,68,34,1
330,68,37,1
330,68,40,1
330,68,43,1
330,69,15,1
330,72,16,1
330,72,19,1
330,72,22,1
330,72,25,1
330,72,28,1
330,72,31,1
330,72,34,1
330,72,37,1
330,72,40,1
330,72,43,1
330,73,15,1
330,76,16,1
330,76,19,1
330,76,22,1
330,76,25,1
330,76,28,1
330,76,31,1
330,76,34,1
330,76,37,1
330,76,40,1
330,76,43,1
330,77,15,1
330,80,16,1
330,80,19,1
330,80,22,1
330,80,25,1
330,80,28,1
330,80,31,1
330,80,34,1
330,80,37,1
330,80,40,1
330,80,43,1
330,81,15,1
330,84,16,1
330,84,19,1
330,84,22,1
330,84,25,1
330,84,28,1
330,84,31,1
330,84,34,1
330,84,37,1
330,84,40,1
330,84,43,1
330,85,15,1
330,88,16,1
330,88,19,1
330,88,22,1
330,88,25,1
330,88,28,1
330,88,31,1
330,88,34,1
330,88,37,1
330,88,40,1
330,88,43,1
330,89,15,1
330,92,16,1
330,92,19,1
330,92,22,1
330,92,25,1
330,92,28,1
330,92,31,1
330,92,34,1
330,92,37,1
330,92,40,1
330,92,43,1
330,93,15,1
330,96,16,1
330,96,19,1
330,96,22,1
330,96,25,1
330,96,28,1
330,96,31,1
330,96,34,1
330,96,37,1
330,96,40,1
330,96,43,1
330,97,15,1
330,100,16,1
330,100,19,1
330,100,22,1
330,100,25,1
330,100,28,1
330,100,31,1
330,100,34,1
330,100,37,1
330,100,40,1
330,100,43,1
331,30,15,1
335,32,16,1
335,32,19,1
335,32,22,1
335,32,25,1
335,32,28,1
335,32,31,1
335,32,34,1
335,32,37,1
335,32,40,1
335,32,43,1
335,33,15,1
335,36,16,1
335,36,19,1
335,36,22,1
335,36,25,1
335,36,28,1
335,36,31,1
335,36,34,1
335,36,37,1
335,36,40,1
335,36,43,1
335,37,15,1
335,40,16,1
335,40,19,1
335,40,22,1
335,40,25,1
335,40,28,1
335,40,31,1
335,40,34,1
335,40,37,1
335,40,40,1
335,40,43,1
335,41,15,1
335,44,16,1
335,44,19,1
335,44,22,1
335,44,25,1
335,44,28,1
335,44,31,1
335,44,34,1
335,44,37,1
335,44,40,1
335,44,43,1
335,45,15,1
335,48,16,1
335,48,19,1
335,48,22,1
335,48,25,1
335,48,28,1
335,48,31,1
335,48,34,1
335,48,37,1
335,48,40,1
335,48,43,1
335,49,15,1
335,52,16,1
335,52,19,1
335,52,22,1
335,52,25,1
335,52,28,1
335,52,31,1
335,52,34,1
335,52,37,1
335,52,40,1
335,52,43,1
335,53,15,1
335,56,16,1
335,56,19,1
335,56,22,1
335,56,25,1
335,56,28,1
335,56,31,1
335,56,34,1
335,56,37,1
335,56,40,1
335,56,43,1
335,57,15,1
335,60,16,1
335,60,19,1
335,60,22,1
335,60,25,1
335,60,28,1
335,60,31,1
335,60,34,1
335,60,37,1
335,60,40,1
335,60,43,1
335,61,15,1
335,64,16,1
335,64,19,1
335,64,22,1
335,64,25,1
335,64,28,1
335,64,31,1
335,64,34,1
335,64,37,1
335,64,40,1
335,64,43,1
335,65,15,1
335,68,16,1
335,68,19,1
335,68,22,1
335,68,25,1
335,68,28,1
335,68,31,1
335,68,34,1
335,68,37,1
335,68,40,1
335,68,43,1
335,69,15,1
335,72,16,1
335,72,19,1
335,72,22,1
335,72,25,1
335,72,28,1
335,72,31,1
335,72,34,1
335,72,37,1
335,72,40,1
335,72,43,1
335,73,15,1
335,76,16,1
335,76,19,1
335,76,22,1
335,76,25,1
335,76,28,1
335,76,31,1
335,76,34,1
335,76,37,1
335,76,40,1
335,76,43,1
335,77,15,1
335,80,16,1
335,80,19,1
335,80,22,1
335,80,25,1
335,80,28,1
335,80,31,1
335,80,34,1
335,80,37,1
335,80,40,1
335,80,43,1
335,81,15,1
335,84,16,1
335,84,19,1
335,84,22,1
335,84,25,1
335,84,28,1
335,84,31,1
335,84,34,1
335,84,37,1
335,84,40,1
335,84,43,1
335,85,15,1
335,88,16,1
335,88,19,1
335,88,22,1
335,88,25,1
335,88,28,1
335,88,31,1
335,88,34,1
335,88,37,1
335,88,40,1
335,88,43,1
335,89,15,1
335,92,16,1
335,92,19,1
335,92,22,1
335,92,25,1
335,92,28,1
335,92,31,1
335,92,34,1
335,92,37,1
335,92,40,1
335,92,43,1
335,93,15,1
335,96,16,1
335,96,19,1
335,96,22,1
335,96,25,1
335,96,28,1
335,96,31,1
335,96,34,1
335,96,37,1
335,96,40,1
335,96,43,1
335,97,15,1
335,100,16,1
335,100,19,1
335,100,22,1
335,100,25,1
335,100,28,1
335,100,31,1
335,100,34,1
335,100,37,1
335,100,40,1
335,100,43,1
336,30,15,1
340,32,16,1
340,32,19,1
340,32,22,1
340,32,25,1
340,32,28,1
340,32,31,1
340,32,34,1
340,32,37,1
340,32,40,1
340,32,43,1
340,33,15,1
340,36,16,1
340,36,19,1
340,36,22,1
340,36,25,1
340,36,28,1
340,36,31,1
340,36,34,1
340,36,37,1
340,36,40,1
340,36,43,1
340,37,15,1
340,40,16,1
340,40,19,1
340,40,22,1
340,40,25,1
340,40,28,1
340,40,31,1
340,40,34,1
340,40,37,1
340,40,40,1
340,40,43,1
340,41,15,1
340,44,16,1
340,44,19,1
340,44,22,1
340,44,25,1
340,44,28,1
340,44,31,1
340,44,34,1
340,44,37,1
340,44,40,1
340,44,43,1
340,45,15,1
340,48,16,1
340,48,19,1
340,48,22,1
340,48,25,1
340,48,28,1
340,48,31,1
340,48,34,1
340,48,37,1
340,48,40,1
340,48,43,1
340,49,15,1
340,52,16,1
340,52,19,1
340,52,22,1
340,52,25,1
340,52,28,1
340,52,31,1
340,52,34,1
340,52,37,1
340,52,40,1
340,52,43,1
340,53,15,1
340,56,16,1
340,56,19,1
340,56,22,1
340,56,25,1
340,56,28,1
340,56,31,1
340,56,34,1
340,56,37,1
340,56,40,1
340,56,43,1
340,57,15,1
340,60,16,1
340,60,19,1
340,60,22,1
340,60,25,1
340,60,28,1
340,60,31,1
340,60,34,1
340,60,37,1
340,60,40,1
340,60,43,1
340,61,15,1
340,64,16,1
340,64,19,1
340,64,22,1
340,64,25,1
340,64,28,1
340,64,31,1
340,64,34,1
340,64,37,1
340,64,40,1
340,64,43,1
340,65,15,1
340,68,16,1
340,68,19,1
340,68,22,1
340,68,25,1
340,68,28,1
340,68,31,1
340,68,34,1
340,68,37,1
340,68,40,1
340,68,43,1
340,69,15,1
340,72,16,1
340,72,19,1
340,72,22,1
340,72,25,1
340,72,28,1
340,72,31,1
340,72,34,1
340,72,37,1
340,72,40,1
340,72,43,1
340,73,15,1
340,76,16,1
340,76,19,1
340,76,22,1
340,76,25,1
340,76,28,1
340,76,31,1
340,76,34,1
340,76,37,1
340,76,40,1
340,76,43,1
340,77,15,1
340,80,16,1
340,80,19,1
340,80,22,1
340,80,25,1
340,80,28,1
340,80,31,1
340,80,34,1
340,80,37,1
340,80,40,1
340,80,43,1
340,81,15,1
340,84,16,1
340,84,19,1
340,84,22,1
340,84,25,1
340,84,28,1
340,84,31,1
340,84,34,1
340,84,37,1
340,84,40,1
340,84,43,1
340,85,15,1
340,88,16,1
340,88,19,1
340,88,22,1
340,88,25,1
340,88,28,1
340,88,31,1
340,88,34,1
340,88,37,1
340,88,40,1
340,88,43,1
340,89,15,1
340,92,16,1
340,92,19,1
340,92,22,1
340,92,25,1
340,92,28,1
340,92,31,1
340,92,34,1
340,92,37,1
340,92,40,1
340,92,43,1
340,93,15,1
340,96,16,1
340,96,19,1
340,96,22,1
340,96,25,1
340,96,28,1
340,96,31,1
340,96,34,1
340,96,37,1
340,96,40,1
340,96,43,1
340,97,15,1
340,100,16,1
340,100,19,1
340,100,22,1
340,100,25,1
340,100,28,1
340,100,31,1
340,100,34,1
340,100,37,1
340,100,40,1
340,100,43,1
341,30,15,1
345,32,16,1
345,32,19,1
345,32,22,1
345,32,25,1
345,32,28,1
345,32,31,1
345,32,34,1
345,32,37,1
345,32,40,1
345,32,43,1
345,33,15,1
345,36,16,1
345,36,19,1
345,36,22,1
345,36,25,1
345,36,28,1
345,36,31,1
345,36,34,1
345,36,37,1
345,36,40,1
345,36,43,1
345,37,15,1
345,40,16,1
345,40,19,1
345,40,22,1
345,40,25,1
345,40,28,1
345,40,31,1
345,40,34,1
345,40,37,1
345,40,40,1
345,40,43,1
345,41,15,1
345,44,16,1
345,44,19,1
345,44,22,1
345,44,25,1
345,44,28,1
345,44,31,1
345,44,34,1
345,44,37,1
345,44,40,1
345,44,43,1
345,45,15,1
345,48,16,1
345,48,19,1
345,48,22,1
345,48,25,1
345,48,28,1
345,48,31,1
345,48,34,1
345,48,37,1
345,48,40,1
345,48,43,1
345,49,15,1
345,52,16,1
345,52,19,1
345,52,22,1
345,52,25,1
345,52,28,1
345,52,31,1
345,52,34,1
345,52,37,1
345,52,40,1
345,52,43,1
345,53,15,1
345,56,16,1
345,56,19,1
345,56,22,1
345,56,25,1
345,56,28,1
345,56,31,1
345,56,34,1
345,56,37,1
345,56,40,1
345,56,43,1
345,57,15,1
345,60,16,1
345,60,19,1
345,60,22,1
345,60,25,1
345,60,28,1
345,60,31,1
345,60,34,1
345,60,37,1
345,60,40,1
345,60,43,1
345,61,15,1
345,64,16,1
345,64,19,1
345,64,22,1
345,64,25,1
345,64,28,1
345,64,31,1
345,64,34,1
345,64,37,1
345,64,40,1
345,64,43,1
345,65,15,1
345,68,16,1
345,68,19,1
345,68,22,1
345,68,25,1
345,68,28,1
345,68,31,1
345,68,34,1
345,68,37,1
345,68,40,1
345,68,43,1
345,69,15,1
345,72,16,1
345,72,19,1
345,72,22,1
345,72,25,1
345,72,28,1
345,72,31,1
345,72,34,1
345,72,37,1
345,72,40,1
345,72,43,1
345,73,15,1
345,76,16,1
345,76,19,1
345,76,22,1
345,76,25,1
345,76,28,1
345,76,31,1
345,76,34,1
345,76,37,1
345,76,40,1
345,76,43,1
345,77,15,1
345,80,16,1
345,80,19,1
345,80,22,1
345,80,25,1
345,80,28,1
345,80,31,1
345,80,34,1
345,80,37,1
345,80,40,1
345,80,43,1
345,81,15,1
345,84,16,1
345,84,19,1
345,84,22,1
345,84,25,1
345,84,28,1
345,84,31,1
345,84,34,1
345,84,37,1
345,84,40,1
345,84,43,1
345,85,15,1
345,88,16,1
345,88,19,1
345,88,22,1
345,88,25,1
345,88,28,1
345,88,31,1
345,88,34,1
345,88,37,1
345,88,40,1
345,88,43,1
345,89,15,1
345,92,16,1
345,92,19,1
345,92,22,1
345,92,25,1
345,92,28,1
345,92,31,1
345,92,34,1
345,92,37,1
345,92,40,1
345,92,43,1
345,93,15,1
345,96,16,1
345,96,19,1
345,96,22,1
345,96,25,1
345,96,28,1
345,96,31,1
345,96,34,1
345,96,37,1
345,96,40,1
345,96,43,1
345,97,15,1
345,100,16,1
345,100,19,1
345,100,22,1
345,100,25,1
345,100,28,1
345,100,31,1
345,100,34,1
345,100,37,1
345,100,40,1
345,100,43,1
346,30,15,1
350,32,16,1
350,32,19,1
350,32,22,1
350,32,25,1
350,32,28,1
350,32,31,1
350,32,34,1
350,32,37,1
350,32,40,1
350,32,43,1
350,33,15,1
350,36,16,1
350,36,19,1
350,36,22,1
350,36,25,1
350,36,28,1
350,36,31,1
350,36,34,1
350,36,37,1
350,36,40,1
350,36,43,1
350,37,15,1
350,40,16,1
350,40,19,1
350,40,22,1
350,40,25,1
350,40,28,1
350,40,31,1
350,40,34,1
350,40,37,1
350,40,40,1
350,40,43,1
350,41,15,1
350,44,16,1
350,44,19,1
350,44,22,1
350,44,25,1
350,44,28,1
350,44,31,1
350,44,34,1
350,44,37,1
350,44,40,1
350,44,43,1
350,45,15,1
350,48,16,1
350,48,19,1
350,48,22,1
350,48,25,1
350,48,28,1
350,48,31,1
350,48,34,1
350,48,37,1
350,48,40,1
350,48,43,1
350,49,15,1
350,52,16,1
350,52,19,1
350,52,22,1
350,52,25,1
350,52,28,1
350,52,31,1
350,52,34,1
350,52,37,1
350,52,40,1
350,52,43,1
350,53,15,1
350,56,16,1
350,56,19,1
350,56,22,1
350,56,25,1
350,56,28,1
350,56,31,1
350,56,34,1
350,56,37,1
350,56,40,1
350,56,43,1
350,57,15,1
350,60,16,1
350,60,19,1
350,60,22,1
350,60,25,1
350,60,28,1
350,60,31,1
350,60,34,1
350,60,37,1
350,60,40,1
350,60,43,1
350,61,15,1
350,64,16,1
350,64,19,1
350,64,22,1
350,64,25,1
350,64,28,1
350,64,31,1
350,64,34,1
350,64,37,1
350,64,40,1
350,64,43,1
350,65,15,1
350,68,16,1
350,68,19,1
350,68,22,1
350,68,25,1
350,68,28,1
